	Ngay	GiaDieuChinh	GiaDongCua	KhoiLuongKhopLenh	GiaTriKhopLenh
4124	2023-07-14	40.48	50.9	1200	61000000
4125	2023-07-17	42.95	54.0	100	5000000
4126	2023-07-18	42.95	54.0	0	0
4127	2023-07-19	42.95	54.0	0	0
4128	2023-07-20	42.95	54.0	0	0
4129	2023-07-21	42.95	54.0	0	0
4130	2023-07-24	41.75	52.5	700	37000000
4131	2023-07-25	42.95	54.0	500	27000000
4132	2023-07-26	41.75	52.5	300	15000000
4133	2023-07-27	41.28	51.9	600	31000000
4134	2023-07-28	41.28	51.9	0	0
4135	2023-07-31	40.56	51.0	1800	88000000
4136	2023-08-01	39.05	49.1	500	24000000
4137	2023-08-02	41.43	52.1	200	10000000
4138	2023-08-03	39.05	49.1	500	25000000
4139	2023-08-04	41.2	51.8	600	30000000
4140	2023-08-07	39.76	50.0	400	20000000
4141	2023-08-08	38.41	48.3	1800	89000000
4142	2023-08-09	40.08	50.4	1100	55000000
4143	2023-08-10	39.25	49.35	2100	105000000
4144	2023-08-11	39.76	50.0	1800	92000000
4145	2023-08-14	39.41	49.55	100	4000000
4146	2023-08-15	42.07	52.9	2300	121000000
4147	2023-08-16	39.45	49.6	100	4000000
4148	2023-08-17	39.45	49.6	0	0
4149	2023-08-18	39.41	49.55	200	10000000
4150	2023-08-21	42.15	53.0	1100	54000000
4151	2023-08-22	42.15	53.0	0	0
4152	2023-08-23	42.15	53.0	0	0
4153	2023-08-24	40.96	51.5	200	10000000
4154	2023-08-25	40.96	51.5	0	0
4155	2023-08-28	42.07	52.9	100	5000000
4156	2023-08-29	42.07	52.9	0	0
4157	2023-08-30	41.91	52.7	200	10000000
4158	2023-08-31	41.91	52.7	0	0
4159	2023-09-05	42.79	53.8	900	45000000
4160	2023-09-06	42.79	53.8	0	0
4161	2023-09-07	39.92	50.2	100	5000000
4162	2023-09-08	39.68	49.9	200	9000000
4163	2023-09-11	40.56	51.0	2000	100000000
4164	2023-09-12	40.56	51.0	900	45000000
4165	2023-09-13	50.6991	50.6991	0	0
4166	2023-09-14	49.25	49.25	100	4000000
4167	2023-09-15	49.25	49.25	0	0
4168	2023-09-18	49.25	49.25	0	0
4169	2023-09-19	49.3	49.3	2000	98000000
4170	2023-09-20	48.55	48.55	100	4000000
4171	2023-09-21	48.55	48.55	0	0
4172	2023-09-22	45.6	45.6	100	4000000
4173	2023-09-25	48.75	48.75	100	4000000
4174	2023-09-26	52.0	52.0	600	29000000
4175	2023-09-27	52.0	52.0	1000	51000000
4176	2023-09-28	52.0	52.0	700	36000000
4177	2023-09-29	53.0	53.0	100	5000000
4178	2023-10-02	55.0	55.0	1100	60000000
4179	2023-10-03	54.9	54.9	100	5000000
4180	2023-10-04	54.9	54.9	0	0
4181	2023-10-05	54.9	54.9	0	0
4182	2023-10-06	54.9	54.9	0	0
4183	2023-10-09	55.0	55.0	200	11000000
4184	2023-10-10	55.0	55.0	0	0
4185	2023-10-11	55.0	55.0	0	0
4186	2023-10-12	55.0	55.0	2700	139000000
4187	2023-10-13	55.0	55.0	0	0
4188	2023-10-16	55.0	55.0	0	0
4189	2023-10-17	55.0	55.0	0	0
4190	2023-10-18	55.0	55.0	0	0
4191	2023-10-19	51.2	51.2	100	5000000
4192	2023-10-20	48.1	48.1	200	9000000
4193	2023-10-23	51.0	51.0	400	20000000
4194	2023-10-24	52.0	52.0	200	10000000
4195	2023-10-25	53.0	53.0	200	10000000
4196	2023-10-26	53.0	53.0	0	0
4197	2023-10-27	52.9	52.9	500	26000000
4198	2023-10-30	50.0	50.0	100	5000000
4199	2023-10-31	52.9	52.9	300	15000000
4200	2023-11-01	50.1	50.1	700	36000000
4201	2023-11-02	50.1	50.1	100	5000000
4202	2023-11-03	53.1	53.1	400	21000000
4203	2023-11-06	51.0	51.0	300	15000000
4204	2023-11-07	53.1	53.1	300	15000000
4205	2023-11-08	49.65	49.65	400	20000000
4206	2023-11-09	52.7	52.7	100	5000000
4207	2023-11-10	52.7	52.7	0	0
4208	2023-11-13	49.5	49.5	100	4000000
4209	2023-11-14	49.5	49.5	0	0
4210	2023-11-15	52.7	52.7	100	5000000
4211	2023-11-16	52.7	52.7	0	0
4212	2023-11-17	52.7	52.7	0	0
4213	2023-11-20	52.7	52.7	0	0
4214	2023-11-21	49.5	49.5	100	4000000
4215	2023-11-22	49.5	49.5	0	0
4216	2023-11-23	52.0	52.0	200	10000000
4217	2023-11-24	49.45	49.45	200	10000000
4218	2023-11-27	52.0	52.0	100	5000000
4219	2023-11-28	48.8	48.8	100	4000000
4220	2023-11-29	48.8	48.8	0	0
4221	2023-11-30	49.15	49.15	1200	62000000
4222	2023-12-01	52.0	52.0	400	20000000
4223	2023-12-04	54.9	54.9	300	15000000
4224	2023-12-05	51.1	51.1	500	25000000
4225	2023-12-06	49.1	49.1	200	9000000
4226	2023-12-07	50.0	50.0	100	5000000
4227	2023-12-08	52.0	52.0	200	10000000
4228	2023-12-11	52.0	52.0	200	10000000
4229	2023-12-12	52.0	52.0	0	0
4230	2023-12-13	49.35	49.35	200	9000000
4231	2023-12-14	48.7	48.7	200	9000000
4232	2023-12-15	48.7	48.7	0	0
4233	2023-12-18	48.7	48.7	0	0
4234	2023-12-19	48.7	48.7	0	0
4235	2023-12-20	51.9	51.9	100	5000000
4236	2023-12-21	49.15	49.15	100	4000000
4237	2023-12-22	48.75	48.75	100	4000000
4238	2023-12-25	48.75	48.75	200	9000000
4239	2023-12-26	52.0	52.0	500	24000000
4240	2023-12-27	52.0	52.0	0	0
4241	2023-12-28	55.0	55.0	200	11000000
4242	2023-12-29	55.0	55.0	0	0
4243	2024-01-02	51.2	51.2	1200	61000000
4244	2024-01-03	51.2	51.2	0	0
4245	2024-01-04	51.2	51.2	0	0
4246	2024-01-05	51.2	51.2	0	0
4247	2024-01-08	52.0	52.0	400	19000000
4248	2024-01-09	50.0	50.0	600	30000000
4249	2024-01-10	49.1	49.1	200	9000000
4250	2024-01-11	49.1	49.1	0	0
4251	2024-01-12	49.1	49.1	0	0
4252	2024-01-15	48.05	48.05	200	9000000
4253	2024-01-16	48.05	48.05	0	0
4254	2024-01-17	48.1	48.1	400	19000000
4255	2024-01-18	51.4	51.4	200	10000000
4256	2024-01-19	51.4	51.4	0	0
4257	2024-01-22	51.4	51.4	0	0
4258	2024-01-23	51.4	51.4	0	0
4259	2024-01-24	51.4	51.4	0	0
4260	2024-01-25	51.4	51.4	0	0
4261	2024-01-26	48.2	48.2	300	14000000
4262	2024-01-29	49.95	49.95	200	10000000
4263	2024-01-30	47.75	47.75	200	9000000
4264	2024-01-31	48.05	48.05	600	28000000
4265	2024-02-01	48.05	48.05	0	0
4266	2024-02-02	47.85	47.85	300	14000000
4267	2024-02-05	49.75	49.75	200	9000000
4268	2024-02-06	47.85	47.85	400	19000000
4269	2024-02-07	47.1	47.1	200	9000000
4270	2024-02-15	47.3	47.3	200	9000000
4271	2024-02-16	48.95	48.95	300	14000000
4272	2024-02-19	52.2	52.2	300	15000000
4273	2024-02-20	52.2	52.2	0	0
4274	2024-02-21	54.0	54.0	600	32000000
4275	2024-02-22	50.3	50.3	2400	120000000
4276	2024-02-23	47.8	47.8	200	10000000
4277	2024-02-26	48.2	48.2	2243300	107895000000
4278	2024-02-27	48.2	48.2	100	4000000
4279	2024-02-28	47.7	47.7	100	4000000
4280	2024-02-29	47.7	47.7	0	0
4281	2024-03-01	47.7	47.7	0	0
4282	2024-03-04	47.7	47.7	0	0
4283	2024-03-05	48.0	48.0	100	4000000
4284	2024-03-06	47.45	47.45	300	14000000
4285	2024-03-07	47.45	47.45	0	0
4286	2024-03-08	47.45	47.45	0	0
4287	2024-03-11	49.45	49.45	400	19000000
4288	2024-03-12	49.45	49.45	0	0
4289	2024-03-13	48.0	48.0	200	9000000
4290	2024-03-14	45.6	45.6	100	4000000
4291	2024-03-15	45.6	45.6	0	0
4292	2024-03-18	46.3	46.3	700	33000000
4293	2024-03-19	47.15	47.15	1700	80000000
4294	2024-03-20	47.15	47.15	0	0
4295	2024-03-21	48.05	48.05	400	19000000
4296	2024-03-22	48.1	48.1	400	19000000
4297	2024-03-25	48.1	48.1	200	9000000
4298	2024-03-26	49.1	49.1	100	4000000
4299	2024-03-27	51.1	51.1	100	5000000
4300	2024-03-28	51.1	51.1	0	0
4301	2024-03-29	51.1	51.1	0	0
4302	2024-04-01	48.8	48.8	300	14000000
4303	2024-04-02	49.95	49.95	100	4000000
4304	2024-04-03	49.85	49.85	100	4000000
4305	2024-04-04	49.85	49.85	0	0
4306	2024-04-05	49.9	49.9	200	9000000
4307	2024-04-08	47.55	47.55	1600	78000000
4308	2024-04-09	45.3	45.3	100	4000000
4309	2024-04-10	45.3	45.3	0	0
4310	2024-04-11	45.3	45.3	0	0
4311	2024-04-12	46.2	46.2	100	4000000
4312	2024-04-15	46.2	46.2	0	0
4313	2024-04-16	46.2	46.2	0	0
4314	2024-04-17	46.2	46.2	0	0
4315	2024-04-19	43.05	43.05	600	27000000
4316	2024-04-22	46.05	46.05	2500	114000000
4317	2024-04-23	49.25	49.25	100	4000000
4318	2024-04-24	50.0	50.0	200	10000000
4319	2024-04-25	50.0	50.0	0	0
4320	2024-04-26	50.0	50.0	0	0
4321	2024-05-02	51.0	51.0	100	5000000
4322	2024-05-03	51.0	51.0	0	0
4323	2024-05-06	48.0	48.0	2900	138000000
4324	2024-05-07	47.9	47.9	600	28000000
4325	2024-05-08	47.9	47.9	0	0
4326	2024-05-09	47.9	47.9	0	0
4327	2024-05-10	47.9	47.9	0	0
4328	2024-05-13	47.9	47.9	0	0
4329	2024-05-14	47.1	47.1	100	4000000
4330	2024-05-15	47.1	47.1	0	0
4331	2024-05-16	47.1	47.1	0	0
4332	2024-05-17	47.0	47.0	1000	47000000
4333	2024-05-20	48.45	48.45	100	4000000
4334	2024-05-21	48.45	48.45	0	0
4335	2024-05-22	48.45	48.45	0	0
4336	2024-05-23	48.45	48.45	0	0
4337	2024-05-24	48.45	48.45	0	0
4338	2024-05-27	48.0	48.0	1100	50000000
4339	2024-05-28	48.4	48.4	99100	4657000000
4340	2024-05-29	48.95	48.95	100	4000000
4341	2024-05-30	48.95	48.95	0	0
4342	2024-05-31	48.4	48.4	4500	205000000
4343	2024-06-03	51.2	51.2	200	9000000
4344	2024-06-04	51.2	51.2	0	0
4345	2024-06-05	51.2	51.2	0	0
4346	2024-06-06	51.2	51.2	0	0
4347	2024-06-07	51.2	51.2	0	0
4348	2024-06-10	51.2	51.2	0	0
4349	2024-06-11	51.2	51.2	0	0
4350	2024-06-12	51.2	51.2	0	0
4351	2024-06-13	47.65	47.65	500	23000000
4352	2024-06-14	44.55	44.55	300	13000000
4353	2024-06-17	47.3	47.3	200	9000000
4354	2024-06-18	47.3	47.3	0	0
4355	2024-06-19	46.9	46.9	200	9000000
4356	2024-06-20	46.9	46.9	0	0
4357	2024-06-21	46.8	46.8	100	4000000
4358	2024-06-24	46.8	46.8	0	0
4359	2024-06-25	46.8	46.8	0	0
4360	2024-06-26	46.55	46.55	700	30000000
4361	2024-06-27	46.55	46.55	0	0
4362	2024-06-28	46.4	46.4	100	4000000
4363	2024-07-01	48.45	48.45	200	9000000
4364	2024-07-02	48.9	48.9	200	10000000
4365	2024-07-03	45.5	45.5	1700	77000000
4366	2024-07-04	42.75	42.75	100	4000000
4367	2024-07-05	43.0	43.0	1800	77000000
4368	2024-07-08	45.95	45.95	9800	443000000
4369	2024-07-09	49.05	49.05	100	4000000
4370	2024-07-10	45.65	45.65	5600	255000000
4371	2024-07-11	43.3	43.3	100	4000000
4372	2024-07-12	43.3	43.3	200	8000000
4373	2024-07-15	43.3	43.3	500	21000000
4374	2024-07-16	42.55	42.55	600	25000000
4375	2024-07-17	45.45	45.45	200	8000000
4376	2024-07-18	44.95	44.95	4300	185000000
4377	2024-07-19	44.95	44.95	0	0
4378	2024-07-22	42.55	42.55	200	8000000
4379	2024-07-23	42.85	42.85	48700	2186000000
4380	2024-07-24	42.55	42.55	100	4000000
4381	2024-07-25	45.4	45.4	100	4000000
4382	2024-07-26	45.35	45.35	200	8000000
4383	2024-07-29	45.35	45.35	0	0
4384	2024-07-30	45.9	45.9	200	8000000
4385	2024-07-31	45.9	45.9	200	9000000
4386	2024-08-01	45.9	45.9	600	25000000
4387	2024-08-02	42.7	42.7	100	4000000
4388	2024-08-05	42.3	42.3	500	21000000
4389	2024-08-06	40.1	40.1	500	21000000
4390	2024-08-07	42.7	42.7	200	8000000
4391	2024-08-08	45.4	45.4	300	13000000
4392	2024-08-09	42.3	42.3	300	12000000
4393	2024-08-12	43.85	43.85	100	4000000
4394	2024-08-13	41.05	41.05	100	4000000
4395	2024-08-14	41.05	41.05	0	0
4396	2024-08-15	41.05	41.05	0	0
4397	2024-08-16	43.8	43.8	400	16000000
4398	2024-08-19	46.85	46.85	100	4000000
4399	2024-08-20	43.6	43.6	600	26000000
4400	2024-08-21	40.65	40.65	100	4000000
4401	2024-08-22	43.4	43.4	100	4000000
4402	2024-08-23	41.1	41.1	100	4000000
4403	2024-08-26	41.1	41.1	0	0
4404	2024-08-27	41.1	41.1	0	0
4405	2024-08-28	41.1	41.1	0	0
4406	2024-08-29	41.1	41.1	0	0
4407	2024-08-30	41.1	41.1	0	0
4408	2024-09-04	43.95	43.95	600	26000000
4409	2024-09-05	43.95	43.95	0	0
4410	2024-09-06	41.15	41.15	100	4000000
4411	2024-09-09	41.15	41.15	0	0
4412	2024-09-10	38.7	38.7	100	3000000
4413	2024-09-11	41.4	41.4	500	20000000
4414	2024-09-12	43.4	43.4	100	4000000
4415	2024-09-13	46.3	46.3	100	4000000
4416	2024-09-16	49.3	49.3	100	4000000
4417	2024-09-17	49.3	49.3	0	0
4418	2024-09-18	49.3	49.3	0	0
4419	2024-09-19	49.3	49.3	0	0
4420	2024-09-20	49.3	49.3	0	0
4421	2024-09-23	49.3	49.3	0	0
4422	2024-09-24	49.3	49.3	0	0
4423	2024-09-25	49.3	49.3	0	0
4424	2024-09-26	49.3	49.3	0	0
4425	2024-09-27	49.3	49.3	0	0
4426	2024-09-30	49.3	49.3	0	0
4427	2024-10-01	49.3	49.3	0	0
4428	2024-10-02	49.3	49.3	0	0
4429	2024-10-03	49.3	49.3	0	0
4430	2024-10-04	49.3	49.3	0	0
4431	2024-10-07	49.3	49.3	0	0
4432	2024-10-08	49.3	49.3	0	0
4433	2024-10-09	49.3	49.3	0	0
4434	2024-10-10	49.3	49.3	0	0
4435	2024-10-11	49.3	49.3	0	0
4436	2024-10-14	49.3	49.3	0	0
4437	2024-10-15	49.3	49.3	0	0
4438	2024-10-16	49.3	49.3	0	0
4439	2024-10-17	49.3	49.3	0	0
4440	2024-10-18	49.3	49.3	0	0
4441	2024-10-21	49.3	49.3	0	0
4442	2024-10-22	49.3	49.3	0	0
4443	2024-10-23	49.3	49.3	0	0
4444	2024-10-24	49.3	49.3	0	0
4445	2024-10-25	49.3	49.3	0	0
4446	2024-10-28	45.85	45.85	100	4000000
4447	2024-10-29	45.8	45.8	300	13000000
4448	2024-10-30	42.6	42.6	100	4000000
4449	2024-10-31	39.65	39.65	1900	76000000
4450	2024-11-01	42.4	42.4	100	4000000
4451	2024-11-04	45.2	45.2	500	21000000
4452	2024-11-05	45.2	45.2	0	0
4453	2024-11-06	45.2	45.2	0	0
4454	2024-11-07	42.05	42.05	200	8000000
4455	2024-11-08	44.9	44.9	400	17000000
4456	2024-11-11	41.8	41.8	1000	42000000
4457	2024-11-12	44.45	44.45	200	8000000
4458	2024-11-13	41.4	41.4	100	4000000
4459	2024-11-14	41.4	41.4	0	0
4460	2024-11-15	38.65	38.65	1400	54000000
4461	2024-11-18	41.05	41.05	100	4000000
4462	2024-11-19	38.3	38.3	200	7000000
4463	2024-11-20	40.85	40.85	200	7000000
4464	2024-11-21	43.4	43.4	100	4000000
4465	2024-11-22	43.4	43.4	0	0
4466	2024-11-25	43.4	43.4	0	0
4467	2024-11-26	43.4	43.4	0	0
4468	2024-11-27	43.4	43.4	0	0
4469	2024-11-28	43.4	43.4	0	0
4470	2024-11-29	43.4	43.4	0	0
4471	2024-12-02	43.4	43.4	0	0
4472	2024-12-03	43.4	43.4	0	0
4473	2024-12-04	43.4	43.4	0	0
4474	2024-12-05	43.4	43.4	0	0
4475	2024-12-06	43.4	43.4	0	0
4476	2024-12-09	43.4	43.4	0	0
4477	2024-12-10	40.4	40.4	1200	48000000
4478	2024-12-11	38.0	38.0	1200	45000000
4479	2024-12-12	39.0	39.0	500	19000000
4480	2024-12-13	39.95	39.95	200	7000000
4481	2024-12-16	37.35	37.35	100	3000000
4482	2024-12-17	39.15	39.15	200	7000000
4483	2024-12-18	39.0	39.0	200	7000000
4484	2024-12-19	37.05	37.05	100	3000000
4485	2024-12-20	37.1	37.1	500	18000000
4486	2024-12-23	36.05	36.05	100	3000000
4487	2024-12-24	38.35	38.35	200	7000000
4488	2024-12-25	36.5	36.5	200	7000000
4489	2024-12-26	38.9	38.9	300	11000000
4490	2024-12-27	41.4	41.4	200	8000000
4491	2024-12-30	38.55	38.55	1300	50000000
4492	2024-12-31	41.0	41.0	200	7000000
4493	2025-01-02	41.0	41.0	0	0
4494	2025-01-03	41.0	41.0	0	0
4495	2025-01-06	41.0	41.0	0	0
4496	2025-01-07	41.0	41.0	0	0
4497	2025-01-08	38.2	38.2	1800	69000000
4498	2025-01-09	36.0	36.0	200	7000000
4499	2025-01-10	36.0	36.0	200	7000000
4500	2025-01-13	38.45	38.45	300	11000000
4501	2025-01-14	40.85	40.85	200	7000000
4502	2025-01-15	38.9	38.9	200	7000000
4503	2025-01-16	38.8	38.8	200	8000000
4504	2025-01-17	40.95	40.95	200	7000000
4505	2025-01-20	38.9	38.9	300	11000000
4506	2025-01-21	36.55	36.55	100	3000000
4507	2025-01-22	39.1	39.1	1700	62000000
4508	2025-01-23	41.75	41.75	100	4000000
4509	2025-01-24	38.85	38.85	2600	101000000
4510	2025-02-04	36.65	36.65	100	3000000
4511	2025-02-05	36.7	36.7	300	11000000
4512	2025-02-06	35.3	35.3	200	7000000
4513	2025-02-07	37.75	37.75	200	7000000
4514	2025-02-10	37.75	37.75	0	0
4515	2025-02-11	39.0	39.0	200	7000000
4516	2025-02-12	39.0	39.0	0	0
4517	2025-02-13	39.0	39.0	0	0
4518	2025-02-14	39.0	39.0	0	0
4519	2025-02-17	39.05	39.05	300	11000000
4520	2025-02-18	41.55	41.55	200	8000000
4521	2025-02-19	39.0	39.0	900	34000000
4522	2025-02-20	39.0	39.0	200	7000000
4523	2025-02-21	36.85	36.85	600	22000000
4524	2025-02-24	35.25	35.25	200	7000000
4525	2025-02-25	37.7	37.7	600	22000000
4526	2025-02-26	40.15	40.15	300	11000000
4527	2025-02-27	40.15	40.15	0	0
4528	2025-02-28	40.15	40.15	1100	44000000
4529	2025-03-03	40.15	40.15	0	0
4530	2025-03-04	40.15	40.15	0	0
4531	2025-03-05	40.15	40.15	0	0
4532	2025-03-06	42.2	42.2	100	4000000
4533	2025-03-07	40.5	40.5	131600	5329000000
4534	2025-03-10	37.75	37.75	100	3000000
4535	2025-03-11	37.5	37.5	500	18000000
4536	2025-03-12	37.5	37.5	0	0
4537	2025-03-13	37.5	37.5	0	0
4538	2025-03-14	37.5	37.5	0	0
4539	2025-03-17	37.5	37.5	0	0
4540	2025-03-18	39.95	39.95	800	30000000
4541	2025-03-19	39.95	39.95	0	0
4542	2025-03-20	39.95	39.95	0	0
4543	2025-03-21	39.95	39.95	1100	41000000
4544	2025-03-24	42.65	42.65	200	8000000
4545	2025-03-25	39.7	39.7	2100	83000000
4546	2025-03-26	37.4	37.4	100	3000000
4547	2025-03-27	39.8	39.8	1100	41000000
4548	2025-03-28	40.0	40.0	200	8000000
4549	2025-03-31	39.9	39.9	300	11000000
4550	2025-04-01	39.9	39.9	0	0
4551	2025-04-02	39.9	39.9	0	0
4552	2025-04-03	37.15	37.15	100	3000000
4553	2025-04-04	34.55	34.55	200	6000000
4554	2025-04-08	32.15	32.15	1900	67000000
4555	2025-04-09	29.9	29.9	400	12000000
4556	2025-04-10	31.95	31.95	4700	150000000
4557	2025-04-11	33.75	33.75	100	3000000
4558	2025-04-14	33.75	33.75	0	0
4559	2025-04-15	33.75	33.75	0	0
4560	2025-04-16	35.95	35.95	200	6000000
4561	2025-04-17	35.95	35.95	0	0
4562	2025-04-18	35.95	35.95	0	0
4563	2025-04-21	35.95	35.95	0	0
4564	2025-04-22	33.45	33.45	5300	177000000
4565	2025-04-23	33.45	33.45	0	0
4566	2025-04-24	33.45	33.45	0	0
4567	2025-04-25	33.45	33.45	0	0
4568	2025-04-28	33.45	33.45	0	0
4569	2025-04-29	35.55	35.55	200	7000000
4570	2025-05-05	35.55	35.55	100	3555000
4571	2025-05-06	35.55	35.55	0	0
4572	2025-05-07	33.1	33.1	2400	82120000
4573	2025-05-08	33.0	33.0	2100	69350000
4574	2025-05-09	33.0	33.0	0	0
4575	2025-05-12	31.8	31.8	400	12815000
4576	2025-05-13	31.8	31.8	0	0
4577	2025-05-14	31.8	31.8	900	27020000
4578	2025-05-15	29.7	29.7	100	2970000
4579	2025-05-16	31.75	31.75	1400	43880000
4580	2025-05-19	33.0	33.0	200	6675000
4581	2025-05-20	33.0	33.0	0	0
4582	2025-05-21	33.0	33.0	300	9900000
4583	2025-05-22	31.0	31.0	100	3100000
4584	2025-05-23	32.95	32.95	100	3295000
4585	2025-05-26	32.95	32.95	0	0
4586	2025-05-27	32.5	32.5	100	3250000
4587	2025-05-28	32.9	32.9	300	9740000
4588	2025-05-29	32.9	32.9	0	0
4589	2025-05-30	34.1	34.1	200	6830000
4590	2025-06-02	34.1	34.1	0	0
4591	2025-06-03	32.6	32.6	100	3260000
4592	2025-06-04	31.2	31.2	4000	122005000
4593	2025-06-05	31.1	31.1	400	12450000
4594	2025-06-06	33.05	33.05	100	3305000
4595	2025-06-09	33.05	33.05	100	3305000
4596	2025-06-10	33.05	33.05	0	0
4597	2025-06-11	31.0	31.0	200	6200000
4598	2025-06-12	33.0	33.0	1200	39400000
4599	2025-06-13	33.0	33.0	0	0
4600	2025-06-16	32.7	32.7	3000	98100000
4601	2025-06-17	31.05	31.05	100	3105000
4602	2025-06-18	31.05	31.05	0	0
4603	2025-06-19	31.05	31.05	0	0
4604	2025-06-20	31.05	31.05	0	0
4605	2025-06-23	29.1	29.1	100	2910000
4606	2025-06-24	31.1	31.1	1400	43540000
4607	2025-06-25	32.0	32.0	200	6400000
4608	2025-06-26	31.95	31.95	600	18990000
4609	2025-06-27	31.9	31.9	500	15950000
4610	2025-06-30	31.9	31.9	1800	57315000
4611	2025-07-01	33.9	33.9	200	6590000
4612	2025-07-02	33.9	33.9	0	0
4613	2025-07-03	33.9	33.9	0	0
4614	2025-07-04	32.85	32.85	100	3285000
4615	2025-07-07	32.85	32.85	0	0
4616	2025-07-08	32.85	32.85	0	0
4617	2025-07-09	32.8	32.8	1300	42435000
4618	2025-07-10	32.8	32.8	0	0
4619	2025-07-11	31.0	31.0	1200	37125000
4620	2025-07-14	32.0	32.0	1700	53270000
4621	2025-07-15	32.0	32.0	1600	51200000
4622	2025-07-16	32.0	32.0	0	0
4623	2025-07-17	32.4	32.4	500	16160000
4624	2025-07-18	32.2	32.2	2300	72895000
4625	2025-07-21	32.85	32.85	1100	36490000
4626	2025-07-22	32.85	32.85	0	0
4627	2025-07-23	32.85	32.85	0	0
4628	2025-07-24	32.85	32.85	0	0
4629	2025-07-25	32.85	32.85	0	0
4630	2025-07-28	32.85	32.85	0	0
4631	2025-07-29	32.85	32.85	0	0
4632	2025-07-30	32.7	32.7	1600	49940000
4633	2025-07-31	31.0	31.0	100	3100000
4634	2025-08-01	32.0	32.0	100	3200000
4635	2025-08-04	32.0	32.0	0	0
4636	2025-08-05	31.65	31.65	1200	36995000
4637	2025-08-06	31.9	31.9	1500	47550000
4638	2025-08-07	31.5	31.5	100	3150000
4639	2025-08-08	31.55	31.55	1500	47255000
4640	2025-08-11	31.55	31.55	0	0
4641	2025-08-12	32.4	32.4	100	3240000
4642	2025-08-13	32.5	32.5	600	18950000
4643	2025-08-14	32.0	32.0	100	3200000
4644	2025-08-15	32.0	32.0	0	0
4645	2025-08-18	32.0	32.0	300	9595000
4646	2025-08-19	32.0	32.0	700	22000000
4647	2025-08-20	32.0	32.0	0	0
4648	2025-08-21	30.25	30.25	100	3025000
4649	2025-08-22	30.35	30.35	100	3035000
4650	2025-08-25	31.7	31.7	100	3170000
4651	2025-08-26	31.7	31.7	0	0
4652	2025-08-27	30.5	30.5	1400	42560000
4653	2025-08-28	32.0	32.0	600	19450000
4654	2025-08-29	32.0	32.0	0	0
4655	2025-09-03	31.45	31.45	400	12625000
4656	2025-09-04	31.95	31.95	200	6250000
4657	2025-09-05	31.0	31.0	1300	40790000
4658	2025-09-08	31.5	31.5	1400	45180000
4659	2025-09-09	31.5	31.5	0	0
4660	2025-09-10	30.1	30.1	700	22320000
4661	2025-09-11	30.2	30.2	600	18320000
4662	2025-09-12	30.2	30.2	0	0
4663	2025-09-15	30.2	30.2	0	0
4664	2025-09-16	32.25	32.25	3000	88600000
4665	2025-09-17	32.25	32.25	100	3225000
4666	2025-09-18	32.25	32.25	0	0
4667	2025-09-19	32.25	32.25	0	0
4668	2025-09-22	32.25	32.25	0	0
4669	2025-09-23	32.25	32.25	0	0
4670	2025-09-24	32.25	32.25	0	0
4671	2025-09-25	32.25	32.25	800	25800000
4672	2025-09-26	32.2	32.2	300	9660000
4673	2025-09-29	32.2	32.2	0	0
4674	2025-09-30	32.15	32.15	1000	30240000
4675	2025-10-01	32.15	32.15	0	0
4676	2025-10-02	32.15	32.15	0	0
4677	2025-10-03	32.15	32.15	0	0
4678	2025-10-06	32.15	32.15	0	0
4679	2025-10-07	32.15	32.15	0	0
4680	2025-10-08	32.15	32.15	0	0
4681	2025-10-09	32.15	32.15	0	0
4682	2025-10-10	30.95	30.95	700	21350000
4683	2025-10-13	30.95	30.95	0	0
4684	2025-10-14	30.9	30.9	1500	44670000
4685	2025-10-15	30.0	30.0	600	17860000
4686	2025-10-16	31.7	31.7	100	3170000
4687	2025-10-17	31.7	31.7	0	0
4688	2025-10-20	32.15	32.15	500	15015000
4689	2025-10-21	30.9	30.9	400	12060000
4690	2025-10-22	30.9	30.9	0	0
4691	2025-10-23	29.05	29.05	1500	45415000
4692	2025-10-24	30.95	30.95	200	6200000
4693	2025-10-27	32.75	32.75	100	3275000
4694	2025-10-28	30.5	30.5	900	27450000
4695	2025-10-29	31.0	31.0	3400	102705000
4696	2025-10-30	29.1	29.1	500	14645000
4697	2025-10-31	29.1	29.1	0	0
4698	2025-11-03	29.2	29.2	400	11695000
4699	2025-11-04	29.2	29.2	400	11680000
4700	2025-11-05	28.1	28.1	1200	33730000
4701	2025-11-06	28.55	28.55	200	5710000
4702	2025-11-07	29.0	29.0	200	5800000
4703	2025-11-10	28.05	28.05	300	8605000
4704	2025-11-11	28.05	28.05	0	0
4705	2025-11-12	28.05	28.05	0	0
4706	2025-11-13	28.1	28.1	1000	28100000
4707	2025-11-14	28.15	28.15	2900	81565000
4708	2025-11-17	28.15	28.15	0	0
4709	2025-11-18	28.95	28.95	900	25800000
4710	2025-11-19	28.95	28.95	400	11580000
4711	2025-11-20	29.3	29.3	100	2930000
4712	2025-11-21	30.3	30.3	200	6070000
4713	2025-11-24	30.3	30.3	0	0
4714	2025-11-25	29.95	29.95	300	8985000
4715	2025-11-26	29.05	29.05	300	8715000
4716	2025-11-27	28.5	28.5	400	11400000
4717	2025-11-28	29.0	29.0	600	17540000
4718	2025-12-01	27.5	27.5	400	10990000
4719	2025-12-02	27.5	27.5	0	0
4720	2025-12-03	26.05	26.05	100	2605000
